session_id;username;time;position;velocity;rotation;current_lap
2;manelmm3;29/11/2019 20:31:48;275.9, 0.1, 392.8;-4.4, 0.0, -8.8;0.0, -0.1, 0.0, 1.0;26
2;manelmm3;29/11/2019 20:31:48;273.4, 0.1, 391.4;-9.1, 0.0, -0.6;0.0, 0.6, 0.0, 0.8;26
2;manelmm3;29/11/2019 20:31:49;270.9, 0.1, 392.0;-7.4, 0.0, 3.8;0.0, 0.9, 0.0, 0.5;26
2;manelmm3;29/11/2019 20:31:49;269.1, 0.1, 393.3;-4.8, 0.0, 4.2;0.0, 0.9, 0.0, 0.4;26
2;manelmm3;29/11/2019 20:31:49;267.9, 0.1, 394.4;-3.2, 0.0, 3.0;0.0, 0.9, 0.0, 0.4;26
2;manelmm3;29/11/2019 20:31:50;267.2, 0.1, 395.1;-1.6, 0.0, 1.5;0.0, 0.9, 0.0, 0.4;26
2;manelmm3;29/11/2019 20:31:50;266.9, 0.1, 395.3;-0.2, 0.0, 0.2;0.0, 0.9, 0.0, 0.4;26
2;manelmm3;29/11/2019 20:31:50;267.0, 0.1, 395.2;0.9, 0.0, -0.9;0.0, 0.9, 0.0, 0.4;26
2;manelmm3;29/11/2019 20:31:51;267.5, 0.1, 394.7;2.1, 0.0, -2.0;0.0, 0.9, 0.0, 0.4;26
2;manelmm3;29/11/2019 20:31:51;268.3, 0.1, 394.0;3.4, 0.0, -3.2;0.0, 0.9, 0.0, 0.4;26
2;manelmm3;29/11/2019 20:31:51;269.6, 0.1, 392.8;4.7, 0.0, -4.5;0.0, 0.9, 0.0, 0.4;26
2;manelmm3;29/11/2019 20:31:51;271.3, 0.1, 391.1;6.4, 0.0, -5.5;0.0, 0.9, 0.0, 0.4;26
2;manelmm3;29/11/2019 20:31:52;273.7, 0.1, 389.7;9.1, 0.0, -3.7;0.0, 0.9, 0.0, 0.5;26
2;manelmm3;29/11/2019 20:31:52;276.8, 0.1, 389.2;11.4, 0.0, 0.1;0.0, 0.7, 0.0, 0.7;26
2;manelmm3;29/11/2019 20:31:52;280.4, 0.1, 389.6;12.9, 0.0, 2.2;0.0, 0.6, 0.0, 0.8;26
2;manelmm3;29/11/2019 20:31:53;284.8, 0.1, 390.5;14.4, 0.0, 3.2;0.0, 0.6, 0.0, 0.8;26
2;manelmm3;29/11/2019 20:31:53;289.4, 0.1, 391.5;15.9, 0.0, 3.8;0.0, 0.6, 0.0, 0.8;26
2;manelmm3;29/11/2019 20:31:53;294.4, 0.1, 392.7;17.3, 0.0, 4.2;0.0, 0.6, 0.0, 0.8;26
2;manelmm3;29/11/2019 20:31:54;299.8, 0.1, 394.0;18.7, 0.0, 4.6;0.0, 0.6, 0.0, 0.8;26
2;manelmm3;29/11/2019 20:31:54;305.7, 0.1, 395.4;20.2, 0.0, 4.0;0.0, 0.6, 0.0, 0.8;26
2;manelmm3;29/11/2019 20:31:54;312.0, 0.1, 396.1;21.9, 0.0, 1.3;0.0, 0.7, 0.0, 0.7;26
2;manelmm3;29/11/2019 20:31:54;318.8, 0.0, 396.3;23.2, 0.0, -0.1;0.0, 0.7, 0.0, 0.7;26
2;manelmm3;29/11/2019 20:31:55;326.4, 0.0, 396.1;24.6, 0.0, -1.0;0.0, 0.7, 0.0, 0.7;27
2;manelmm3;29/11/2019 20:31:55;334.0, 0.2, 395.7;25.7, 0.7, -1.4;0.0, 0.7, 0.0, 0.7;27
2;manelmm3;29/11/2019 20:31:55;341.7, 0.1, 395.3;25.1, -1.8, -1.4;0.0, 0.7, 0.0, 0.7;27
2;manelmm3;29/11/2019 20:31:56;349.7, 0.1, 394.8;27.9, 0.1, -1.7;0.0, 0.7, 0.0, 0.7;27
2;manelmm3;29/11/2019 20:31:56;358.2, 0.0, 394.3;29.1, 0.0, -1.9;0.0, 0.7, 0.0, 0.7;27
2;manelmm3;29/11/2019 20:31:56;367.1, 0.0, 393.7;30.2, 0.0, -2.0;0.0, 0.7, 0.0, 0.7;27
2;manelmm3;29/11/2019 20:31:57;376.4, 0.0, 393.1;31.3, 0.0, -2.1;0.0, 0.7, 0.0, 0.7;27
2;manelmm3;29/11/2019 20:31:57;385.9, 0.0, 392.5;32.3, 0.0, -2.1;0.0, 0.7, 0.0, 0.7;27
2;manelmm3;29/11/2019 20:31:57;396.4, 0.0, 391.7;33.2, 0.0, -3.6;0.0, 0.7, 0.0, 0.7;27
2;manelmm3;29/11/2019 20:31:58;406.2, 0.0, 389.3;31.6, 0.0, -12.5;0.0, 0.8, 0.0, 0.5;27
2;manelmm3;29/11/2019 20:31:58;415.1, 0.0, 384.1;27.5, 0.0, -21.2;0.0, 0.9, 0.0, 0.4;27
2;manelmm3;29/11/2019 20:31:58;422.7, 0.0, 376.8;23.5, 0.0, -26.6;0.0, 0.9, 0.0, 0.3;27
2;manelmm3;29/11/2019 20:31:58;429.3, 0.0, 368.3;20.9, 0.0, -29.6;0.0, 1.0, 0.0, 0.3;27
2;manelmm3;29/11/2019 20:31:59;434.9, 0.0, 358.9;15.7, 0.0, -33.3;0.0, 1.0, 0.0, 0.2;27
2;manelmm3;29/11/2019 20:31:59;438.8, 0.0, 347.7;9.6, 0.0, -36.4;0.0, 1.0, 0.0, 0.1;27
2;manelmm3;29/11/2019 20:31:59;440.5, 0.0, 336.4;1.6, 0.0, -38.2;0.0, 1.0, 0.0, 0.0;27
2;manelmm3;29/11/2019 20:32:00;439.9, 0.0, 324.9;-4.9, 0.0, -38.5;0.0, 1.0, 0.0, -0.1;27
2;manelmm3;29/11/2019 20:32:00;436.9, 0.0, 313.6;-15.2, 0.0, -35.7;0.0, 1.0, 0.0, -0.2;27
2;manelmm3;29/11/2019 20:32:00;430.5, 0.0, 303.9;-26.4, 0.0, -28.8;0.0, 0.9, 0.0, -0.4;27
2;manelmm3;29/11/2019 20:32:01;421.2, 0.0, 296.7;-34.1, 0.0, -19.8;0.0, 0.8, 0.0, -0.6;27
2;manelmm3;29/11/2019 20:32:01;409.7, 0.0, 291.4;-36.7, 0.0, -15.6;0.0, 0.8, 0.0, -0.6;27
2;manelmm3;29/11/2019 20:32:01;398.7, 0.0, 286.9;-36.0, 0.0, -14.5;0.0, 0.8, 0.0, -0.6;27
2;manelmm3;29/11/2019 20:32:01;388.6, 0.0, 281.7;-30.5, 0.2, -21.3;0.0, 0.9, 0.0, -0.5;27
2;manelmm3;29/11/2019 20:32:02;381.3, 0.2, 273.7;-19.7, 0.2, -29.8;0.0, 1.0, 0.0, -0.2;27
2;manelmm3;29/11/2019 20:32:02;376.8, 0.2, 264.2;-12.3, -0.7, -33.1;0.0, 1.0, 0.0, -0.1;27
2;manelmm3;29/11/2019 20:32:02;374.0, 0.0, 253.8;-6.4, -0.1, -35.5;0.0, 1.0, 0.0, 0.0;27
2;manelmm3;29/11/2019 20:32:03;372.8, 0.5, 243.1;-2.1, 4.5, -35.7;0.0, 1.0, 0.1, 0.0;27
2;manelmm3;29/11/2019 20:32:03;371.4, 3.0, 232.2;-5.9, 8.1, -32.7;-0.2, 1.0, 0.1, -0.1;27
2;manelmm3;29/11/2019 20:32:03;369.7, 4.9, 222.5;-5.2, 4.2, -32.1;-0.4, 0.9, 0.1, -0.1;27
2;manelmm3;29/11/2019 20:32:04;368.3, 5.5, 213.0;-4.4, 0.6, -31.4;-0.5, 0.8, 0.1, -0.2;27
2;manelmm3;29/11/2019 20:32:04;367.1, 5.2, 203.7;-3.5, -2.6, -30.9;-0.6, 0.7, 0.1, -0.3;27
2;manelmm3;29/11/2019 20:32:04;366.2, 4.0, 194.5;-2.6, -5.4, -30.4;-0.7, 0.6, 0.0, -0.3;27
2;manelmm3;29/11/2019 20:32:04;365.7, 2.5, 185.9;1.6, 7.1, -18.3;-0.7, 0.5, 0.0, -0.5;27
2;manelmm3;29/11/2019 20:32:05;366.3, 4.2, 180.1;2.0, 3.5, -17.9;0.1, 0.2, -0.4, -0.9;27
2;manelmm3;29/11/2019 20:32:05;366.9, 4.8, 174.8;2.3, 0.4, -17.1;0.8, -0.3, -0.3, -0.4;27
2;manelmm3;29/11/2019 20:32:05;367.6, 4.5, 169.8;2.6, -2.2, -16.6;0.7, -0.5, 0.0, 0.5;27
2;manelmm3;29/11/2019 20:32:06;368.5, 3.2, 164.5;2.8, -5.5, -16.3;-0.1, -0.2, 0.4, 0.9;27
2;manelmm3;29/11/2019 20:32:06;369.6, 3.2, 160.5;3.9, 4.6, -10.8;-0.7, 0.2, 0.3, 0.6;27
2;manelmm3;29/11/2019 20:32:06;370.7, 4.1, 157.4;4.1, 1.7, -10.3;-0.8, 0.5, 0.0, 0.0;27
2;manelmm3;29/11/2019 20:32:07;372.0, 4.2, 154.3;4.3, -1.2, -10.1;-0.6, 0.6, -0.3, -0.6;27
2;manelmm3;29/11/2019 20:32:07;373.3, 3.3, 151.3;4.4, -4.2, -9.8;0.0, 0.3, -0.4, -0.9;27
2;manelmm3;29/11/2019 20:32:07;374.8, 2.5, 148.8;5.0, 3.3, -4.2;0.5, -0.1, -0.3, -0.8;27
2;manelmm3;29/11/2019 20:32:08;376.3, 3.0, 147.6;5.0, 0.2, -3.9;0.7, -0.3, 0.0, -0.7;27
2;manelmm3;29/11/2019 20:32:08;377.8, 2.6, 146.5;4.9, -2.7, -3.6;0.7, -0.5, 0.3, -0.4;27
2;manelmm3;29/11/2019 20:32:08;378.9, 2.1, 145.7;1.7, 1.7, -0.9;0.6, -0.6, 0.5, -0.2;27
2;manelmm3;29/11/2019 20:32:08;379.4, 2.4, 145.5;1.4, 0.5, -0.4;0.5, -0.6, 0.6, -0.1;27
2;manelmm3;29/11/2019 20:32:09;379.8, 2.4, 145.5;1.1, 0.0, 0.2;0.4, -0.7, 0.6, -0.1;27
2;manelmm3;29/11/2019 20:32:09;380.1, 2.4, 145.6;1.1, -0.1, 0.7;0.3, -0.7, 0.6, -0.1;27
2;manelmm3;29/11/2019 20:32:09;380.4, 2.3, 145.9;1.2, -0.5, 1.1;0.3, -0.8, 0.6, -0.1;27
2;manelmm3;29/11/2019 20:32:10;380.8, 2.0, 146.3;1.5, -1.4, 1.7;0.1, -0.8, 0.5, 0.0;27
2;manelmm3;29/11/2019 20:32:10;381.3, 1.4, 146.9;1.1, -2.3, 2.3;0.0, -0.9, 0.4, 0.0;27
2;manelmm3;29/11/2019 20:32:10;381.5, 0.4, 147.6;0.7, -4.1, 1.9;0.0, -1.0, 0.1, 0.1;27
2;manelmm3;29/11/2019 20:32:11;381.6, 0.1, 147.8;0.0, 0.3, -0.2;0.0, -1.0, 0.0, 0.1;27
2;manelmm3;29/11/2019 20:32:11;381.6, 0.1, 147.5;0.1, 0.0, -1.8;0.0, -1.0, 0.0, 0.1;27
2;manelmm3;29/11/2019 20:32:11;381.7, 0.1, 146.7;0.7, 0.0, -3.4;0.0, -1.0, 0.0, 0.0;27
2;manelmm3;29/11/2019 20:32:11;382.1, 0.1, 145.5;1.8, 0.0, -4.7;0.0, -1.0, 0.0, -0.1;27
2;manelmm3;29/11/2019 20:32:12;382.9, 0.1, 144.0;3.8, 0.0, -5.3;0.0, -1.0, 0.0, -0.2;27
2;manelmm3;29/11/2019 20:32:12;384.5, 0.1, 142.4;6.4, 0.0, -4.8;0.0, -0.9, 0.0, -0.4;27
2;manelmm3;29/11/2019 20:32:12;387.1, 0.1, 141.2;9.3, 0.0, -2.3;0.0, -0.8, 0.0, -0.5;27
2;manelmm3;29/11/2019 20:32:13;390.1, 0.1, 141.2;10.3, 0.0, 2.0;0.0, -0.7, 0.0, -0.7;27
2;manelmm3;29/11/2019 20:32:13;393.0, 0.1, 142.5;8.7, 0.0, 6.4;0.0, -0.5, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:13;395.1, 0.1, 145.0;5.0, 0.0, 9.6;0.0, -0.3, 0.0, -1.0;27
2;manelmm3;29/11/2019 20:32:14;395.8, 0.1, 148.0;0.1, 0.0, 10.3;0.0, -0.1, 0.0, -1.0;27
2;manelmm3;29/11/2019 20:32:14;395.1, 0.1, 150.9;-4.1, 0.0, 8.9;0.0, 0.1, 0.0, -1.0;27
2;manelmm3;29/11/2019 20:32:14;393.2, 0.1, 153.3;-7.2, 0.0, 5.9;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:15;390.7, 0.1, 154.6;-9.4, 0.0, 2.6;0.0, 0.5, 0.0, -0.8;27
2;manelmm3;29/11/2019 20:32:15;387.6, 0.1, 154.7;-11.1, 0.0, -1.9;0.0, 0.7, 0.0, -0.7;27
2;manelmm3;29/11/2019 20:32:15;384.1, 0.1, 153.5;-12.0, 0.0, -5.0;0.0, 0.8, 0.0, -0.6;27
2;manelmm3;29/11/2019 20:32:15;380.4, 0.1, 152.0;-12.7, 0.0, -4.1;0.0, 0.8, 0.0, -0.6;27
2;manelmm3;29/11/2019 20:32:16;376.6, 0.1, 151.6;-12.6, 0.0, 1.1;0.0, 0.7, 0.0, -0.7;27
2;manelmm3;29/11/2019 20:32:16;372.7, 0.1, 153.1;-11.7, 0.0, 7.4;0.0, 0.5, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:16;369.2, 0.1, 155.7;-12.3, 0.0, 9.1;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:17;365.2, 0.1, 158.5;-13.7, 0.0, 9.9;0.0, 0.5, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:17;360.9, 0.1, 161.6;-14.9, 0.0, 10.6;0.0, 0.5, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:17;356.3, 0.1, 164.9;-16.2, 0.0, 11.4;0.0, 0.5, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:18;351.2, 0.1, 168.5;-17.3, 0.0, 12.2;0.0, 0.5, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:18;345.8, 0.1, 172.2;-18.4, 0.0, 12.9;0.0, 0.5, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:18;339.7, 0.0, 176.5;-19.6, 0.0, 13.7;0.0, 0.5, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:18;333.8, 0.0, 180.9;-19.6, 0.0, 15.8;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:19;328.0, 0.0, 186.0;-19.6, 0.0, 17.7;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:19;322.1, 0.0, 191.5;-19.9, 0.0, 19.1;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:19;316.0, 0.0, 197.4;-20.4, 0.0, 20.2;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:20;309.3, 0.0, 204.0;-21.7, 0.0, 20.5;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:20;302.6, 0.0, 210.1;-23.2, 0.0, 20.5;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:20;295.4, 0.0, 216.3;-24.3, 0.0, 20.8;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:21;287.9, 0.0, 222.6;-25.4, 0.0, 21.1;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:21;280.2, 0.0, 229.0;-26.3, 0.0, 21.6;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:21;272.2, 0.0, 235.6;-27.1, 0.0, 22.1;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:21;263.9, 0.0, 242.3;-27.9, 0.0, 22.6;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:22;254.9, 0.0, 249.6;-28.7, 0.0, 23.2;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:22;246.2, 0.0, 256.6;-29.4, 0.0, 23.7;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:22;237.2, 0.0, 263.8;-30.0, 0.0, 24.2;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:23;228.1, 0.0, 271.2;-30.7, 0.0, 24.7;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:23;218.8, 0.0, 278.7;-31.3, 0.0, 25.2;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:23;209.4, 0.0, 286.3;-31.5, 0.0, 26.0;0.0, 0.4, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:24;200.4, 0.0, 295.6;-23.2, 0.0, 32.2;0.0, 0.3, 0.0, -1.0;27
2;manelmm3;29/11/2019 20:32:24;195.6, 0.1, 306.1;-8.9, 1.1, 36.6;0.0, 0.1, 0.0, -1.0;27
2;manelmm3;29/11/2019 20:32:24;194.1, 0.1, 317.0;-3.5, -0.6, 35.9;0.0, -0.1, 0.0, -1.0;27
2;manelmm3;29/11/2019 20:32:25;195.3, 0.2, 327.4;9.6, 0.5, 32.7;0.0, -0.3, 0.0, -1.0;27
2;manelmm3;29/11/2019 20:32:25;200.0, 0.5, 336.3;20.7, 1.2, 26.5;0.0, -0.5, 0.0, -0.9;27
2;manelmm3;29/11/2019 20:32:25;208.0, 1.1, 343.3;28.0, 2.8, 17.9;0.0, -0.6, -0.1, -0.8;27
2;manelmm3;29/11/2019 20:32:25;216.9, 2.4, 347.2;30.9, 5.8, 8.5;0.0, -0.7, -0.2, -0.7;27
2;manelmm3;29/11/2019 20:32:26;226.1, 4.9, 348.9;29.9, 9.5, 5.6;0.0, -0.7, -0.3, -0.7;27
2;manelmm3;29/11/2019 20:32:26;234.9, 7.2, 351.0;29.1, 5.9, 6.8;-0.1, -0.6, -0.4, -0.7;27
2;manelmm3;29/11/2019 20:32:26;243.6, 8.4, 353.0;28.7, 2.4, 6.4;-0.2, -0.5, -0.4, -0.7;27
2;manelmm3;29/11/2019 20:32:27;252.1, 8.6, 354.8;28.3, -1.1, 5.9;-0.2, -0.5, -0.4, -0.8;27
2;manelmm3;29/11/2019 20:32:27;260.5, 7.7, 356.5;27.7, -4.3, 5.1;-0.3, -0.4, -0.4, -0.8;27
2;manelmm3;29/11/2019 20:32:27;269.2, 6.0, 358.3;26.4, -5.3, 7.7;-0.2, -0.5, -0.2, -0.8;27
2;manelmm3;29/11/2019 20:32:28;276.9, 5.5, 362.6;25.1, -1.9, 16.1;-0.1, -0.5, -0.2, -0.8;27
2;manelmm3;29/11/2019 20:32:28;284.3, 4.7, 367.5;24.5, -1.5, 18.5;-0.1, -0.4, -0.2, -0.9;27
2;manelmm3;29/11/2019 20:32:28;291.5, 4.3, 373.5;23.9, -2.9, 19.7;-0.1, -0.4, -0.2, -0.9;27
2;manelmm3;29/11/2019 20:32:28;298.6, 3.0, 379.5;23.4, -4.5, 21.0;-0.1, -0.4, -0.1, -0.9;27
2;manelmm3;29/11/2019 20:32:29;306.1, 1.9, 385.5;26.8, -3.8, 18.5;-0.1, -0.5, -0.1, -0.9;27
2;manelmm3;29/11/2019 20:32:29;315.1, 0.3, 390.7;27.4, -4.5, 15.6;-0.1, -0.6, -0.1, -0.8;27
2;manelmm3;29/11/2019 20:32:29;323.8, 0.1, 394.5;30.3, 0.2, 8.5;0.0, -0.7, 0.0, -0.7;27
2;manelmm3;29/11/2019 20:32:30;333.1, 0.1, 395.4;31.0, 1.3, -1.5;0.0, -0.8, 0.0, -0.6;28
2;manelmm3;29/11/2019 20:32:30;342.2, 0.2, 394.5;29.9, -1.2, -3.1;0.0, -0.8, 0.0, -0.5;28
2;manelmm3;29/11/2019 20:32:30;351.1, 0.0, 392.6;29.4, 0.5, -8.6;0.0, -0.9, 0.0, -0.5;28
2;manelmm3;29/11/2019 20:32:31;359.9, 0.0, 390.0;29.6, 0.0, -9.2;0.0, -0.8, 0.0, -0.6;28
2;manelmm3;29/11/2019 20:32:31;369.5, 0.0, 386.9;30.6, 0.0, -9.5;0.0, -0.8, 0.0, -0.6;28
2;manelmm3;29/11/2019 20:32:31;379.0, 0.0, 384.7;32.4, 0.0, -6.1;0.0, -0.8, 0.0, -0.6;28
2;manelmm3;29/11/2019 20:32:31;388.9, 0.0, 383.3;33.4, 0.0, -3.6;0.0, -0.7, 0.0, -0.7;28
2;manelmm3;29/11/2019 20:32:32;398.9, 0.0, 382.4;32.8, -0.1, -2.0;0.0, -0.7, 0.0, -0.7;28
2;manelmm3;29/11/2019 20:32:32;408.5, 0.0, 381.9;31.6, 0.0, -2.5;0.0, -0.7, 0.0, -0.7;28
2;manelmm3;29/11/2019 20:32:32;417.6, 0.0, 380.0;28.3, 0.0, -10.4;0.0, -0.8, 0.0, -0.6;28
2;manelmm3;29/11/2019 20:32:33;424.9, 0.0, 375.3;20.4, 0.0, -19.7;0.0, -0.9, 0.0, -0.4;28
2;manelmm3;29/11/2019 20:32:33;429.8, 0.0, 367.9;11.4, 0.0, -25.3;0.0, -1.0, 0.0, -0.2;28
2;manelmm3;29/11/2019 20:32:33;432.9, 0.0, 360.1;11.6, 0.0, -26.0;0.0, -1.0, 0.0, -0.2;28
2;manelmm3;29/11/2019 20:32:34;437.0, 0.0, 352.4;14.6, 0.0, -25.7;0.0, -1.0, 0.0, -0.3;28
2;manelmm3;29/11/2019 20:32:34;440.7, 0.0, 344.4;8.9, 0.0, -27.5;0.0, -1.0, 0.0, -0.2;28
2;manelmm3;29/11/2019 20:32:34;441.9, 0.0, 335.5;-0.3, 0.0, -27.8;0.0, -1.0, 0.0, 0.0;28
2;manelmm3;29/11/2019 20:32:35;441.0, 0.0, 327.4;-4.6, 0.0, -26.5;0.0, -1.0, 0.0, 0.1;28
2;manelmm3;29/11/2019 20:32:35;439.2, 0.0, 319.7;-7.1, 0.0, -25.0;0.0, -1.0, 0.0, 0.2;28
2;manelmm3;29/11/2019 20:32:35;436.9, 0.0, 312.4;-8.8, 0.0, -23.5;0.0, -1.0, 0.0, 0.2;28
2;manelmm3;29/11/2019 20:32:35;433.5, 0.0, 305.9;-13.6, 0.0, -19.8;0.0, -1.0, 0.0, 0.3;28
2;manelmm3;29/11/2019 20:32:36;428.6, 0.0, 300.8;-18.4, 0.0, -14.8;0.0, -0.9, 0.0, 0.5;28
2;manelmm3;29/11/2019 20:32:36;422.1, 0.1, 296.5;-21.7, 0.0, -12.2;0.0, -0.9, 0.0, 0.5;28
2;manelmm3;29/11/2019 20:32:36;415.2, 0.1, 293.3;-24.1, -0.1, -9.9;0.0, -0.8, 0.0, 0.6;28
2;manelmm3;29/11/2019 20:32:37;407.7, 0.0, 290.5;-25.7, 0.0, -8.8;0.0, -0.8, 0.0, 0.6;28
2;manelmm3;29/11/2019 20:32:37;399.7, 0.0, 287.9;-26.9, 0.0, -9.1;0.0, -0.8, 0.0, 0.6;28
2;manelmm3;29/11/2019 20:32:37;391.8, 0.0, 284.6;-26.5, 0.0, -12.7;0.0, -0.9, 0.0, 0.5;28
2;manelmm3;29/11/2019 20:32:38;383.9, 0.1, 280.3;-25.4, 0.3, -16.7;0.0, -0.9, 0.0, 0.5;28
2;manelmm3;29/11/2019 20:32:38;376.6, 0.1, 273.8;-19.5, -0.1, -24.0;0.0, -1.0, 0.0, 0.3;28
2;manelmm3;29/11/2019 20:32:38;372.1, 0.0, 265.5;-11.7, 0.0, -29.6;0.0, -1.0, 0.0, 0.1;28
2;manelmm3;29/11/2019 20:32:38;369.0, 0.0, 256.3;-9.9, 0.0, -31.2;0.0, -1.0, 0.0, 0.1;28
2;manelmm3;29/11/2019 20:32:39;366.1, 0.1, 246.8;-9.7, 0.3, -32.2;0.0, -1.0, 0.0, 0.1;28
2;manelmm3;29/11/2019 20:32:39;363.2, 0.2, 237.1;-9.0, 0.6, -32.1;0.0, -1.0, 0.0, 0.1;28
2;manelmm3;29/11/2019 20:32:39;360.9, 0.2, 227.6;-6.6, -0.7, -31.6;0.0, -1.0, 0.0, 0.1;28
2;manelmm3;29/11/2019 20:32:40;359.2, 0.1, 218.2;-4.7, -0.2, -31.0;0.0, -1.0, 0.0, 0.1;28
2;manelmm3;29/11/2019 20:32:40;358.1, 0.0, 208.4;-2.0, 0.0, -30.2;0.0, -1.0, 0.0, 0.0;28
2;manelmm3;29/11/2019 20:32:40;357.5, 0.0, 199.5;-3.6, 0.0, -28.8;0.0, -1.0, 0.0, 0.0;28
2;manelmm3;29/11/2019 20:32:41;355.2, 0.0, 191.5;-12.1, 0.0, -24.5;0.0, -1.0, 0.0, 0.2;28
2;manelmm3;29/11/2019 20:32:41;350.1, 0.1, 185.4;-20.2, 1.7, -15.7;0.0, -0.9, 0.0, 0.5;28
2;manelmm3;29/11/2019 20:32:41;343.4, 0.6, 181.2;-21.1, -0.3, -12.5;-0.2, -0.8, 0.1, 0.6;28
2;manelmm3;29/11/2019 20:32:42;337.1, 0.4, 177.9;-20.7, -0.8, -9.8;-0.1, -0.8, 0.1, 0.6;28
2;manelmm3;29/11/2019 20:32:42;331.0, 0.0, 175.3;-20.0, 0.5, -6.7;0.0, -0.7, 0.0, 0.7;28
2;manelmm3;29/11/2019 20:32:42;325.2, 0.1, 173.7;-18.9, -0.1, -4.3;0.0, -0.8, 0.0, 0.7;28
2;manelmm3;29/11/2019 20:32:42;322.2, 0.0, 173.2;0.1, 0.6, 0.0;0.0, -0.8, 0.0, 0.7;28
2;manelmm3;29/11/2019 20:32:43;322.4, 0.1, 173.3;1.2, -0.1, 0.4;0.0, -0.7, 0.0, 0.7;28
2;manelmm3;29/11/2019 20:32:43;323.0, 0.1, 173.5;2.7, 0.0, 0.8;0.0, -0.7, 0.0, 0.7;28
2;manelmm3;29/11/2019 20:32:43;324.1, 0.1, 173.7;4.2, 0.0, 0.6;0.0, -0.7, 0.0, 0.8;28
2;manelmm3;29/11/2019 20:32:44;325.5, 0.1, 173.7;5.3, 0.0, -0.9;0.0, -0.6, 0.0, 0.8;28
2;manelmm3;29/11/2019 20:32:44;326.9, 0.1, 173.2;3.4, 0.0, -1.9;0.0, -0.6, 0.0, 0.8;28
2;manelmm3;29/11/2019 20:32:44;327.6, 0.1, 172.8;1.6, 0.0, -0.8;0.0, -0.6, 0.0, 0.8;28
2;manelmm3;29/11/2019 20:32:45;327.8, 0.1, 172.7;0.0, 0.0, 0.0;0.0, -0.6, 0.0, 0.8;28
2;manelmm3;29/11/2019 20:32:45;327.6, 0.1, 172.8;-1.4, 0.0, 0.7;0.0, -0.6, 0.0, 0.8;28
2;manelmm3;29/11/2019 20:32:45;327.0, 0.1, 173.2;-2.5, 0.0, 1.6;0.0, -0.6, 0.0, 0.8;28
2;manelmm3;29/11/2019 20:32:45;326.0, 0.1, 173.9;-3.6, 0.0, 3.3;0.0, -0.5, 0.0, 0.9;28
2;manelmm3;29/11/2019 20:32:46;324.8, 0.1, 175.2;-4.3, 0.0, 5.1;0.0, -0.4, 0.0, 0.9;28
2;manelmm3;29/11/2019 20:32:46;323.1, 0.1, 177.1;-5.8, 0.0, 6.4;0.0, -0.4, 0.0, 0.9;28
2;manelmm3;29/11/2019 20:32:46;321.2, 0.1, 179.2;-7.0, 0.0, 7.7;0.0, -0.4, 0.0, 0.9;28
2;manelmm3;29/11/2019 20:32:47;318.9, 0.1, 181.7;-8.1, 0.0, 8.9;0.0, -0.4, 0.0, 0.9;28
2;manelmm3;29/11/2019 20:32:47;316.4, 0.1, 184.6;-8.4, 0.0, 10.7;0.0, -0.3, 0.0, 0.9;28
2;manelmm3;29/11/2019 20:32:47;314.0, 0.1, 188.2;-7.9, 0.0, 12.9;0.0, -0.3, 0.0, 1.0;28
2;manelmm3;29/11/2019 20:32:48;311.6, 0.1, 192.3;-8.2, 0.0, 14.5;0.0, -0.2, 0.0, 1.0;28
